Battenberg	Tumor_Barcode	PGA	PGA_Subclonal	PGA_TETRA	PGA_LOH	PGA_Haploid_LOH	MCN	MCN_WGD	MCN_CHR	DPClust_Mutations	ASCAT_Purity	ASCAT_Ploidy	BB_Purity	BB_Ploidy	CCUBE_Purity	GOF	High_Purity	WGD_MP2_Number	WGD_MP2_Ratio	WGD_EVEN_Ratio	nWGD_CCF_MCluster	nWGD_CCF_MCluster_Detail	nWGD_Substantial_Segment	nWGD_Substantial_Segment_Detail	Super_Cluster_1	Super_Cluster_5	Super_Cluster_10	Homozoygous_Deletion	Homozoygous_Deletion2	Homozoygous_Deletion_Detail	DPCLUST_Detail	Cluster_ChrEnrich	Cluster_Signatures
Battenberg_0.13_2.00	NSLC-0957-T01	0.12311586961206158	0.013410524304120947	0.009427987493584455	0.07164644109960669	0.0676330086475329	0.056310561494026225	nWGD	1	1121	0.13314	2	0.12741498	2.2476251245055	0.31129124159077326	0.229104885940677		17	0.058823529411764705	0.011166218747885388	0		0		0	0	0	0	N		C1|1.08(1.05-1.10)|1111	C1|chrX|0.11	C1|SBS25|0.89; ALL|SBS25|0.89
Battenberg_0	NSLC-0523-T01	0.8065227851280182	0.1856226039082844	0.31365532223101183	0.07926484619697093	0.002334982169931144	0.795059322754682	WGD	18	9605	0.38	3.22157410635312	0.36214	3.18253966515544	0.5288460251289836	0.661426147887894		1123	0.11219946571682991	0.3230462355055325	0		1	chr15:36.02	0	0	0	0	N		C1|0.98(0.57-1.05)|8077; C2|0.56(0.53-0.99)|1480	C1|chrX|0.10; C2|chrX|0.13	C1|SBS40|0.82; C2|SBS40|0.87; ALL|SBS40|0.83
Battenberg_0	NSLC-0039-T01	0.43713816580024756	0.1395928920137803	2.4531430491534883e-4	0.1071852914309518	0.05658048900330286	0.3805576767969447	nWGD	7	4987	0.5	2.43390873124128	0.4785	2.37854561991757	0.5886385164998922	0.679437419722735		1	0	0.017137276637244528	0		0		0	0	0	0	N		C2|0.99(0.65-1.01)|3782; C3|0.66(0.36-1.00)|883; C4|0.36(0.34-0.67)|298	C2|chr5|0.10; C3|chr4|0.11; C4|chr4|0.12	C2|SBS40|0.79; C3|SBS2|0.80; C4|SBS40|0.75; ALL|SBS40|0.77
Battenberg_0	NSLC-1112-T01	0.7746681537235026	0.07533419246655967	0.22499726245362314	0.31614817941651163	0.02232174053089075	0.7522889718317165	WGD	18	33736	0.27	3.16280533543369	0.27891	2.96802173631917	0.6557320394497697	0.72907361079286		1046	0.08221797323135756	0.4288084232354941	0		2	chr7:14.51|chr12:12.7	3	2	2	0	N	chr13:1:0.17	C2|2.45(1.57-2.62)|702; C3|1.68(1.36-2.34)|4006; C4|1.41(1.00-1.73)|7403; C5|0.99(0.91-1.50)|21357	C2|chr2|0.47; C3|chr2|0.26; C4|chr4|0.13; C5|chr1|0.10	C2|SBS4|0.95; C3|SBS4|0.96; C4|SBS4|0.93; C5|SBS40|0.76; ALL|SBS40|0.82
Battenberg_0.39_2.97	NSLC-1112-T01	0.6664052861673581	0.4109744638249969	0.11728903773429028	0.31544333283312953	0.1591405512306369	0.503999120665509	WGD	12	33736	0.393263	2.96802173631917	0.375566165	2.88441078114936	0.6957560537397072	0.17445170929842		993	0.2366565961732125	0.21939775354431199	1	nMut = 4995; Ratio = 0.15	0		3	1	1	1	Y	chr13:1:0.17|chr15:1:1|chr19:1:9.22|chr9:2:39.26	C1|1.86(1.36-2.02)|934; C2|1.49(1.09-1.85)|3772; C3|1.32(1.05-1.53)|777; C4|1.01(0.58-1.46)|23024; C5|0.54(0.51-1.02)|4995	C1|chr1|0.18; C2|chr2|0.20; C3|chr4|0.15; C4|chr4|0.11; C5|chr1|0.14	C1|SBS4|0.94; C2|SBS4|0.96; C3|SBS4|0.94; C4|SBS40|0.83; C5|SBS2|0.82; ALL|SBS40|0.82
Battenberg_0.16_2.00	NSLC-1057-T01	0.6191205772864283	0.3101307245151434	0	0.43497273912051865	0.3714807445587154	0.21208390059419244	nWGD	2	37438	0.1615	2	0.1535865	2.17171167152051	0.25374288171282705	0.42803632412027		0		0.04869136779604895	0		2	chr1:120.76|chr15:84.8	0	0	0	4	Y	chr16:1:36.2|chr19:2:45.77|chr22:1:34.83|chrX:1:2.75	C1|1.05(1.04-1.05)|37342	C1|chr2|0.09	C1|SBS4|0.98; ALL|SBS4|0.98
Battenberg_0	NSLC-1057-T01	0.0028469911884797952	0.0028469911884797952	0	0.0028469911884797952	0.0028469911884797952	0	nWGD	0	37438	1	2.11214984664183	0.95	1.98191268307165	0.2542392291995168	1.66872735761778e-4	|ASCAT_Purity	0		0	1	nMut = 606; Ratio = 0.02	1	chr7:41.64	1	1	1	0	N		C1|1.16(0.55-1.20)|6455; C3|0.47(0.17-0.73)|606; C4|0.17(0.17-0.17)|30200	C1|chr1|0.24; C3|chr7|0.53; C4|chr2|0.12	C1|SBS4|0.97; C3|SBS4|0.96; C4|SBS4|0.98; ALL|SBS4|0.98
Battenberg_0	IGC-03-1294-T01	0.42799746455229876	0.06504817773797339	0	0.3442644946189354	0.33448297492762163	0.09328308209500837	nWGD	2	69869	0.63	1.74921531209781	0.62118	1.69457670749231	0.768807618326159	0.78945116725699		0		6.839741130361662e-4	0		0		0	0	0	0	N	chr3:2:0.55|chr9:1:0.11	C4|1.00(0.98-1.03)|66167; C7|0.36(0.21-0.72)|1156; C8|0.21(0.19-0.38)|1112	C4|chr2|0.11; C7|chr7|0.29; C8|chr4|0.29	C4|SBS40|0.88; C7|SBS40|0.87; C8|SBS40|0.74; ALL|SBS40|0.88
Battenberg_0	NSLC-1174-T01	0.8821293003127669	0.20168992696623692	0.17804823930802774	0.28999662873917603	0.021758113698835114	0.8602945918718717	WGD	19	54176	0.25	3.1720100046966	0.25075	3.14532707049922		0.67390144253385		3054	0.6944990176817288	0.48979029803986346	0		1	chr8:101.28	0	0	0	0	N	chr1:1:0.22|chr15:1:2.98	C3|1.02(1.02-1.03)|53833	C3|chr2|0.11	C3|SBS4|0.97; ALL|SBS4|0.97
Battenberg_0	NSLC-0262-T01	0.6525787280000311	0.24299419858630109	0.20185244441598985	0.13113290192533786	0.027040241845615848	0.6271106370565601	WGD	13	5202	0.6	2.88280832940115	0.6246	2.75101907604065	0.5746059456600517	0.490481555557496		697	0.11621233859397417	0.3366202834227697	0		1	chr17:12.26	0	0	0	0	N	chr9:1:1.23|chrX:1:2.78	C2|0.99(0.75-1.01)|4123; C3|0.75(0.29-1.00)|294; C4|0.29(0.28-0.68)|756	C2|chr7|0.09; C3|chrX|0.11; C4|chr5|0.09	C2|SBS5|0.82; C3|SBS5|0.69; C4|SBS5|0.77; ALL|SBS5|0.81
Battenberg_0	NSLC-0459-T01	0.0013609512611449542	1.1688553020998519e-4	0	0.001244065730934969	0.001244041976730938	2.504346500307696e-8	nWGD	0	136	1	2.00493637978865	0.926	1.99501634093187	0.48620499658306454	5.18307069863151e-4	|ASCAT_Purity	0		2.6244471073178314e-8	0		0		0	0	0	0	N		C5|0.14(0.13-0.15)|114	C5|chr8|0.12	C5|SBS5|0.71; ALL|SBS5|0.73
Battenberg_0.13_2.00	NSLC-0459-T01	0.06279729604984938	0.019528329154359043	0.030742843279715146	0.0024778633772580424	0.0011169121161130884	0.06399415255683472	nWGD	3	136	0.13	2	0.13	2.33592959084111	0.490483818705618	0.147129584503392		0		0.035007220387994316	0		0		0	0	0	0	N		C3|1.01(0.94-1.11)|118	C3|chr8|0.14	C3|SBS5|0.70; ALL|SBS5|0.73
Battenberg_0	NSLC-0505-T01	0.16524735061139198	0.008737021907536044	0	0.1404902886253472	0.11711959225940453	0.050606725904891535	nWGD	1	5852	0.57	1.93733326731827	0.56202	1.88742225215284	0.6464189931800239	0.923246442735906		0		0.025500837091876706	0		0		0	0	0	0	N	chr9:1:0.38	C3|1.00(0.67-1.01)|4057; C4|0.63(0.28-1.00)|807; C5|0.28(0.27-0.61)|916	C3|chrX|0.10; C4|chr1|0.11; C5|chrX|0.10	C3|SBS40|0.86; C4|SBS40|0.82; C5|SBS40|0.77; ALL|SBS40|0.84
Battenberg_0	NSLC-0396-T01	0.8236859976869257	0.16722837373162266	0.1261798020710752	0.1537922361489449	0	0.8236859976869257	WGD	18	14998	0.58	3.73614296385915	0.58116	3.43232304736366	0.6381609712545638	0.729962836322486		104	0.1346153846153846	0.25726714856860644	0		0		0	0	0	0	N		C2|0.96(0.72-0.97)|12136; C3|0.72(0.32-0.97)|902; C4|0.32(0.32-0.72)|1820	C2|chr1|0.09; C3|chr1|0.10; C4|chr1|0.10	C2|SBS40|0.76; C3|SBS13|0.77; C4|SBS13|0.81; ALL|SBS40|0.74
Battenberg_0	NSLC-1071-T01	0.8150220802403242	0.19317302975242395	0.05682048625715422	0.3664529677216985	0.01331330659500962	0.8008426257800082	WGD	18	83783	0.39	2.99331063414726	0.39117	2.85124591041826	0.5326689886419435	0.705807911602698		5401	0.7413441955193483	0.4244150463013293	0		2	chr4:11.16|chr5:20.25	0	0	0	0	N	chr8:3:3.87|chrX:1:0.22	C2|1.00(NA-NA)|82094	C2|chr2|0.10	C2|SBS4|0.96; ALL|SBS4|0.96
Battenberg_0	NSLC-0515-T01	0.29494818580758914	0.048777111191446586	0	0.27562179048185853	0.2656978010215685	0.029253770600264746	nWGD	1	16455	0.41	1.80339467895085	0.40098	1.7347995667747	0.5407233561226943	0.626829578517258		0		0.0017153995948872315	0		2	chr16:36.2|chr17:22.55	0	0	0	0	N	chr9:2:4.55	C3|1.00(0.94-1.02)|15782; C4|0.38(0.36-1.00)|523	C3|chr4|0.10; C4|chrX|0.15	C3|SBS40|0.87; C4|SBS40|0.80; ALL|SBS40|0.87
Battenberg_0	NSLC-0131-T01	0.9462748684416175	0.1745892032261679	0.35203438511431856	0.28915830431341244	0.007052267918764601	0.9390436211393421	WGD	22	5307	0.58	3.34330370888119	0.58464	3.27710265179154		0.748096552213792		687	0.31877729257641924	0.663912340189772	0		1	chr3:26.39	0	0	0	0	N	chr9:2:0.51	C2|0.99(0.84-1.02)|4893; C4|0.36(0.33-0.98)|340	C2|chr2|0.10; C4|chr4|0.12	C2|SBS40|0.87; C4|SBS40|0.77; ALL|SBS40|0.87
Battenberg_0	NSLC-0003-T01	0.2534411902952924	0.025730719755875986	0	0.08596434135616388	0.025613153931656113	0.18704673054430473	nWGD	5	4806	0.63	2.12170226720978	0.61362	2.13281422571698	0.6447896001306442	0.84093207053607		0		0.05136750915258478	1	nMut = 495; Ratio = 0.1	0		0	0	0	0	N	chr9:1:0.76	C1|1.02(0.74-1.05)|3134; C2|0.74(0.50-1.03)|179; C3|0.51(0.26-0.89)|495; C4|0.26(0.25-0.51)|949	C1|chrX|0.10; C2|chr5|0.14; C3|chr5|0.10; C4|chrX|0.08	C1|SBS1|0.72; C2|SBS1|0.84; C3|SBS1|0.94; C4|SBS1|0.95; ALL|SBS1|0.83
Battenberg_0	NSLC-0369-T01	0.15943431450830797	0.003159503458707289	0	0.15689396503750744	0.15509584239513466	0.004499725270058483	nWGD	0	6266	0.68	1.82854031992251	0.68204	1.79778471841504	0.7585259248684663	0.785260638884078		0		0.0019831109602589294	1	nMut = 342; Ratio = 0.05	0		0	0	0	0	N	chr21:1:0.21	C2|1.02(0.81-1.04)|5098; C3|0.81(0.52-1.02)|510; C4|0.47(0.23-0.83)|342; C5|0.22(0.19-0.43)|271	C2|chrX|0.08; C3|chr5|0.09; C4|chr2|0.08; C5|chr9|0.08	C2|SBS2|0.76; C3|SBS2|0.84; C4|SBS2|0.91; C5|SBS2|0.88; ALL|SBS2|0.80
Battenberg_0	IGC-11-1128-T01	0.9465385323020361	0.3796895913434581	0.24248981110626347	0.1030425127545376	4.0613543716934424e-5	0.9464866634599298	WGD	22	4433	0.79	4.15441113068676	0.78131	3.95332588932575		0.546465401507629		784	0.3826530612244898	0.3816192029707381	0		1	chr13:85.9	0	0	0	0	N	chr6:1:0.03	C1|0.99(0.97-1.00)|4278; C2|0.36(0.33-0.99)|112	C1|chr8|0.10; C2|chr2|0.11	C1|SBS5|0.86; C2|SBS5|0.69; ALL|SBS5|0.86
Battenberg_0	NSLC-0095-T01	0.9325491059269462	0.08907631694155865	0.47346670635523475	0.038638401542369444	0	0.9308962487568381	WGD	21	4699	0.25	4.2463057722504	0.2425	4.0997672419349	0.4919958222685388	0.83159903997497		89	0.24719101123595505	0.6260257901487529	0		0		0	0	0	0	N		C2|1.04(1.03-1.05)|4618	C2|chrX|0.09	C2|SBS5|0.83; ALL|SBS5|0.83
Battenberg_0.24_2.05	NSLC-0095-T01	0.49468013136023364	0.22692341655870665	0.0026190854194172762	0.2646638438646436	0.17242095889811496	0.3049527936910776	nWGD	6	4699	0.2425	2.04988	0.230375	2.38467206843764	0.3799354278908674	0.490681710033958		0		0.10032098194439741	0		2	chr17:18.84|chr17:26.58	3	3	2	4	Y	chr15:1:84.88|chr16:1:17.56|chr17:2:5.57|chr19:1:58.16|chr22:1:34.83|chrX:1:1.41	C1|1.97(1.35-2.13)|484; C2|1.72(1.01-2.00)|715; C3|1.31(0.92-1.87)|239; C4|0.90(0.70-1.65)|3107; C5|0.73(0.65-1.03)|89	C1|chrX|0.14; C2|chrX|0.12; C3|chr2|0.21; C4|chr2|0.09; C5|chr9|0.10	C1|SBS40|0.85; C2|SBS5|0.88; C3|SBS40|0.78; C4|SBS5|0.80; C5|SBS40|0.65; ALL|SBS5|0.83
Battenberg_0	NSLC-0148-T01	0.82266314057986345	0.24008683247668322	0.04271286910202286	0.23948951816994649	0.01379860927231623	0.799957025553185	WGD	18	9499	0.33	3.72115172880301	0.33627	3.56878577175664	0.3236980314516058	0.681756414884137		50	0.22	0.24096448772784756	0		1	chrX:35.14	0	0	0	0	N		C3|1.01(0.98-1.03)|9429	C3|chrX|0.11	C3|SBS40|0.78; ALL|SBS40|0.78
Battenberg_0	NSLC-0882-T01	0.7479611813693731	0.23852578074957373	0.07010560354028857	0.34345540998082313	0.017370191424807106	0.7322427427918419	WGD	17	6935	0.24	2.9318012388111	0.24048	2.72723366674196	0.350944707336055	0.646189945412973		253	0.17786561264822134	0.3437959581608962	0		4	chr5:46.4|chr5:131.04|chr7:29.08|chr20:29.24	0	0	0	0	N		C1|1.02(1.01-1.03)|6848	C1|chr7|0.10	C1|SBS5|0.79; ALL|SBS5|0.79
Battenberg_0	NSLC-0208-T01	0.7452694988134836	0.1263081330874031	0.09680103067986857	0.13584892236762122	0.030571529609841153	0.700550975221362	WGD	15	17379	0.75	2.82062286249519	0.729	2.7220677090069	0.7636424271719832	0.840793817495617		2141	0.03035964502568893	0.1673207218811416	0		0		0	0	0	0	N	chr9:1:0.13	C1|1.03(0.75-1.05)|6306; C2|0.74(0.54-1.03)|646; C3|0.26(0.26-0.26)|10322	C1|chrX|0.11; C2|chr5|0.17; C3|chr2|0.10	C1|SBS40|0.87; C2|SBS40|0.82; C3|SBS31|0.98; ALL|SBS31|0.97
Battenberg_0	NSLC-1113-T01	0.7644937194575857	0.24180215790508372	0.010018367913754447	0.32570744496461523	0.029924225549679554	0.7341814975915689	WGD	19	91974	0.34	2.73651737600298	0.32606	2.72422704112604	0.490600911808198	0.68085981305349		511	0.29158512720156554	0.2921740874698015	0		1	chr20:40.92	0	0	0	0	N	chr22:1:1.12	C4|0.99(NA-NA)|91249	C4|chr2|0.10	C4|SBS4|0.92; ALL|SBS4|0.92
Battenberg_0	NSLC-0400-T01	0.9234315426605922	0.09889698650165739	0.2729094562849201	0.25841068986927346	0	0.9203265538306035	WGD	21	7819	0.22	3.71477590255737	0.21868	3.67503702241065	0.45090095327805996	0.856211265554459		131	0.08396946564885496	0.46600340052050215	0		2	chr8:144.86|chr20:64.11	0	0	0	0	N	chr9:2:1.02	C1|1.03(1.02-1.04)|7786	C1|chr2|0.09	C1|SBS40|0.90; ALL|SBS40|0.90
Battenberg_0	NSLC-0511-T01	0.7623033585301873	0.007407183904788207	0.07099998397844326	0.14343573206637072	0.002518353797240181	0.7597850047329471	WGD	18	7477	0.2	3.16911560270821	0.1906	2.93711306466144	0.2541914299939543	0.995764500154034		0		0.25182934947064095	0		0		0	0	0	0	N		C2|0.99(0.98-0.99)|7414	C2|chr2|0.09	C2|SBS40|0.88; ALL|SBS40|0.88
Battenberg_0	NSLC-0226-T01	0.888847137502794	0.24943651291700153	0.020516856725994147	0.2827320842471734	0.012099038533514524	0.8714548819637112	WGD	20	6573	0.2	3.21741410272771	0.1906	3.07116435157801	0.20758485167261673	0.700578465841217		129	0.2248062015503876	0.3053956273819258	0		6	chr5:32.47|chr9:21.79|chr10:74.28|chr16:10.88|chr16:19.36|chr21:33.46	0	0	0	0	N		C3|1.04(1.03-1.04)|6530	C3|chr2|0.09	C3|SBS40|0.86; ALL|SBS40|0.87
Battenberg_0	NSLC-0205-T01	0.10020384990947494	0.019291529613318932	0	0.0633583988064407	0.053984261160332	0.04621958874914293	nWGD	0	24234	0.19	1.96475932415085	0.19532	1.9410190914999501	0.32138870383239904	0.483855694717035		0		0.008817049565642833	0		4	chr6:110.22|chr9:21.3|chr17:23.88|chr19:34.17	0	0	0	0	N		C2|1.05(1.04-1.40)|23938	C2|chr2|0.10	C2|SBS4|0.96; ALL|SBS4|0.96
Battenberg_0	NSLC-0960-T01	0.2096600632956434	0.04761486417694035	0	0.1845063796743297	0.18185851207769488	0.029310197005175707	nWGD	0	7345	0.41	1.83202094377124	0.42845	1.76064471286059	0.5312974831940567	0.403971003848058		0		0.0022373337445926724	0		1	chr4:31.43	0	0	0	0	N	chr14:2:3.83	C2|0.95(0.66-1.06)|5632; C3|0.66(0.31-0.98)|767; C4|0.32(0.30-0.66)|850	C2|chrX|0.09; C3|chr2|0.11; C4|chr2|0.09	C2|SBS25|0.84; C3|SBS40|0.84; C4|SBS40|0.83; ALL|SBS40|0.85
Battenberg_0	NSLC-0823-T01	0.8241745126986786	0.4275468108699846	0.053827793397059544	0.5483430300012195	0.14110338595106503	0.6876087914641459	WGD	16	8268	0.41	2.32539852857371	0.41	2.2997932273064	0.39673963730358575	0.406152847488669		158	0	0.45382808125015733	1	nMut = 1282; Ratio = 0.16	9	chr1:121.58|chr2:91.94|chr3:198.12|chr6:107.16|chr14:72.21|chr15:84.87|chr16:43.67|chr21:27.93|chrX:58.29	0	0	0	0	N		C2|0.99(0.48-1.02)|6955; C3|0.46(0.44-0.99)|1282	C2|chrX|0.14; C3|chr5|0.16	C2|SBS25|0.90; C3|SBS40|0.80; ALL|SBS25|0.88
Battenberg_0.80_3.51	NSLC-0823-T01	0.9549932933188642	0.6978393562349148	0.20834144169616217	0.0014594962364065129	0	0.9540154396481743	WGD	22	8268	0.8	3.51153278261171	0.7616	3.86320952534595		0.209878403598048		1790	0.030726256983240222	0.20941140307573677	0		7	chr1:105.71|chr9:77.69|chr14:13.59|chr17:22.57|chr20:28.5|chr20:22.44|chrX:93.54	0	0	0	0	N		C1|0.93(0.41-0.94)|6752; C2|0.40(0.39-0.93)|1488	C1|chrX|0.14; C2|chr6|0.18	C1|SBS25|0.89; C2|SBS40|0.80; ALL|SBS25|0.88
Battenberg_0	NSLC-0401-T01	0.1165839827968333	0.00225839399726223	0	0.11207815901706664	0.11016326169743602	0.006724684787836436	nWGD	0	4870	0.55	1.87074395915329	0.5654	1.86222744377465	0.6280933168097164	0.793538821760011		0		8.10429000412651e-7	0		0		0	0	0	0	N	chr9:1:0.56	C3|0.97(0.96-0.98)|4506; C4|0.67(0.25-0.98)|87; C5|0.25(0.23-0.41)|236	C3|chrX|0.09; C4|chr2|0.11; C5|chrX|0.11	C3|SBS2|0.93; C4|SBS58|0.67; C5|SBS2|0.75; ALL|SBS2|0.92
Battenberg_0	NSLC-1215-T01	0.0022918460910644344	0.0022918460910644344	0	0.0022918460910644344	0.0022918460910644344	0	nWGD	0	71	1	2.00635363212282	0.95	1.99325681379431	0.6111947613364317	0.0175323252246329	|ASCAT_Purity	0		0	0		0		0	0	0	0	N		C2|0.16(0.12-0.43)|56	C2|chr5|0.12	C2|SBS5|0.62; ALL|SBS5|0.65
Battenberg_0.15_2.00	NSLC-1215-T01	0.002681743623786506	0	0	0.002681743623786506	0	0.002603277926195129	nWGD	0	71	0.15	2	0.1536	2.19816275929386	0.6111947613364321	0.0416573847182		0		8.139681517238107e-5	0		0		1	1	1	0	N	chr1:1:0.23	C3|1.13(0.96-3.21)|62	C3|chr2|0.13	C3|SBS5|0.62; ALL|SBS5|0.65
Battenberg_0	NSLC-0703-T01	0.8789728345055116	0	0.7249472242192434	0.06960040141502227	0	0.8789728345055116	WGD	21	5160	0.13	3.81777830509456	0.1287	3.86322638015831		0.978006164496777		0		0.8797006580274708	0		0		1	1	1	0	N		C1|1.16(1.16-1.18)|4687	C1|chr5|0.09	C1|SBS5|0.74; ALL|SBS5|0.75
Battenberg_0	NSLC-0005-T01	0.47229774844817024	0.22641860706101757	5.628212229667388e-4	0.33767513224477586	0.12272965000872174	0.3157355340697451	nWGD	7	20112	0.45	2.24591156581592	0.47115	2.03962806530888	0.5549432813043099	0.370666696186499		0		0.16801509068752704	0		0		0	0	0	1	Y	chr17:1:22.59	C1|0.95(0.72-1.02)|9898; C2|0.74(0.34-0.97)|3212; C3|0.34(0.33-0.74)|6921	C1|chr1|0.09; C2|chr7|0.13; C3|chr7|0.11	C1|SBS2|0.74; C2|SBS2|0.78; C3|SBS2|0.86; ALL|SBS2|0.80
Battenberg_0	NSLC-0332-T01	0.9159067449632461	0.2521627664176631	0.23923484044070373	0.1566347865464398	0.020512158342388516	0.8911231612906255	WGD	22	6557	0.23	3.93172874243072	0.22471	3.76218035776997	0.23481984939236314	0.658453631071079		653	0.29709035222052066	0.5171871867377974	0		3	chr6:12.25|chr6:16.49|chr8:48.99	0	0	0	0	N		C1|1.03(1.01-1.04)|6523	C1|chrX|0.11	C1|SBS40|0.88; ALL|SBS40|0.88
Battenberg_0	NSLC-0420-T01	0.5996761545366583	0.33123988794883147	0.11698564450359968	0.15516614394334918	4.492794143292979e-4	0.5992268751223291	WGD	14	11345	0.5	2.94812629000103	0.507	2.80086213002597	0.539367564298392	0.324940009519558		1747	0.009158557527189467	0.28460940587163197	0		2	chr1:105.63|chr9:20.66	0	0	0	0	N	chr9:1:1.12	C2|0.94(0.44-0.96)|5518; C4|0.44(0.43-0.94)|5735	C2|chr4|0.14; C4|chr8|0.10	C2|SBS40|0.87; C4|SBS40|0.85; ALL|SBS40|0.86
Battenberg_0	NSLC-0143-T01	0.004165441542219104	0.002574117721428113	0	0.0018083445382546094	0.001796689801982405	0.0024973158953339853	nWGD	0	898	1	2.01222729650944	0.982	1.99511960226419	0.3039847414149477	0.00899141236409475	BB_Purity|ASCAT_Purity	0		1.3162622046953298e-5	0		0		0	0	0	0	N		C1|1.05(0.57-1.27)|34; C4|0.14(0.13-0.14)|830	C1|chr18|0.26; C4|chrX|0.10	C1|SBS40|0.60; C4|SBS40|0.83; ALL|SBS40|0.84
Battenberg_0.14_2.00	NSLC-0143-T01	0.15350507250918488	0.01334798443369986	0.0014013337379171359	0.14145453346191164	5.905658033554335e-4	0.013717206651273557	nWGD	0	898	0.13748	2	0.13280568	2.06794272804782	0.1308916032813444	0.0585968275644729		3	0.3333333333333333	0.1621258575357348	0		1	chr18:59.28	0	0	0	8	Y	chr1:1:15.69|chr15:1:84.88|chr16:2:79.87|chr17:1:82.8|chr19:1:58.36|chr20:1:64.06|chr22:1:35.41	C1|0.99(0.97-1.01)|876	C1|chrX|0.09	C1|SBS40|0.84; ALL|SBS40|0.84
Battenberg_0	IGC-03-1294-T04	0.41301852222115104	0.06853878006399192	0	0.32849415966326573	0.30205294966101237	0.11081924081151844	nWGD	2	72639	0.68	1.81353322749082	0.68408	1.72151716309792	0.8349845842054775	0.69528028161172		0		0.019298748644493793	0		0		0	0	0	0	N	chr3:1:0.31|chr9:1:0.11	C4|0.99(0.97-1.00)|68288; C5|0.68(0.36-0.99)|1300; C8|0.23(0.17-0.42)|1465	C4|chr2|0.11; C5|chr2|0.11; C8|chr2|0.10	C4|SBS40|0.88; C5|SBS40|0.77; C8|SBS40|0.71; ALL|SBS40|0.88
Battenberg_0	IGC-11-1053-T02	0.9202331177061547	0.13014479371117355	0.12028698606024599	0.51288023387696835	0.00437064707752179	0.9116468071212381	WGD	21	58080	0.67	3.40871883859387	0.6901	3.22386941463664		0.831101617207167		6991	0.43656129309111713	0.49518253689323705	0		1	chr12:133.06	0	0	0	1	Y	chr3:1:0.11|chr7:1:0.6|chr9:1:11.41	C2|0.98(0.97-0.99)|57059; C3|0.37(0.35-0.98)|588	C2|chr2|0.12; C3|chr4|0.26	C2|SBS40|0.87; C3|SBS40|0.80; ALL|SBS40|0.87
Battenberg_0	NSLC-0407-T01	0.12249006543678469	0.06552643502646173	0	0.12248879557662752	0.12248879557662752	1.3387818999561559e-6	nWGD	0	1851	0.86	1.87249674546794	0.86516	1.85760429136868	0.8523256950292799	0.180134888280949		0		0	0		0		0	0	0	0	N		C2|0.99(0.97-1.00)|658; C3|0.62(0.42-0.99)|28; C4|0.40(0.18-0.62)|52; C5|0.18(0.18-0.20)|1101	C2|chr7|0.12; C3|chrX|0.29; C4|chrX|0.21; C5|chrX|0.15	C2|SBS5|0.86; C3|SBS8|0.54; C4|SBS51|0.54; C5|SBS40|0.85; ALL|SBS5|0.87
Battenberg_0	IGC-12-1088-T02	0.6963545402255269	0.5169901437012179	0.07898401731698283	0.22236138037077532	0.01501701291968916	0.6812978915007336	WGD	14	89170	0.61	2.64888292792824	0.58194	2.64308665338243	0.7957299328804993	0.225361480330244		7372	0.48548562126966904	0.27468809015559137	0		8	chr2:74.75|chr2:45.42|chr2:23.89|chr7:27.74|chr11:44.3|chr12:26.86|chr18:28.98|chr22:40	0	0	0	0	N	chr3:2:7.65|chr9:1:0.1	C3|1.02(NA-NA)|87890; C4|0.37(NA-NA)|956	C3|chr2|0.10; C4|chr9|0.13	C3|SBS40|0.86; C4|SBS40|0.85; ALL|SBS40|0.86
Battenberg_0	NSLC-0734-T01	0.45521270545782666	0.3369756956456344	0	0.2482503698330791	0.1644721737326977	0.30643400090693934	nWGD	6	20621	0.47	2.01894237905438	0.47893	1.94227781845229	0.6065053328070775	0.190339848852398		0		0.09160876366721019	0		4	chr2:79.53|chr2:153.9|chr13:50.14|chr22:16.08	0	0	0	0	N	chr15:1:0.11|chr18:1:0.14|chr20:1:1.13	C2|1.00(0.86-1.04)|19170; C5|0.31(0.28-0.60)|1209	C2|chr2|0.10; C5|chrX|0.11	C2|SBS40|0.77; C5|SBS40|0.88; ALL|SBS40|0.78
Battenberg_0.80_3.12	NSLC-0834-T01	0.9109716996525472	0.3972515326550147	0.30138486305816986	0.0018832195247790898	0	0.9109716996525472	WGD	21	2866	0.8	3.12067025217287	0.8376	3.49860514491428	0.34694243131141395	0.459430724433368		618	0.008090614886731391	0.3160766296861206	0		5	chr5:80.84|chr7:16.16|chr11:14.97|chr11:20.74|chr14:86.91	0	0	0	0	N		C1|1.02(0.66-1.05)|1302; C2|0.66(0.28-1.02)|736; C3|0.28(0.26-0.60)|801	C1|chr7|0.13; C2|chr7|0.12; C3|chr1|0.15	C1|SBS5|0.82; C2|SBS5|0.72; C3|SBS1|0.76; ALL|SBS5|0.75
